method,delta,group,positions,articles,top1_green_mean,top1_green_p10,top1_green_median,top1_green_p90,top1_p_mean,top1_p_p10,top1_p_median,top1_p_p90,green_before_mean,green_before_p10,green_before_median,green_before_p90,top1_q_mean,top1_q_p10,top1_q_median,top1_q_p90,top1_rank_after_mean,top1_rank_after_p10,top1_rank_after_median,top1_rank_after_p90,top1_flip_mean,top1_flip_p10,top1_flip_median,top1_flip_p90,green_after_mean,green_after_p10,green_after_median,green_after_p90,entropy_before_mean,entropy_before_p10,entropy_before_median,entropy_before_p90,entropy_after_mean,entropy_after_p10,entropy_after_median,entropy_after_p90,expected_bart_nll_shift_mean,expected_bart_nll_shift_p10,expected_bart_nll_shift_median,expected_bart_nll_shift_p90,k90_before_mean,k90_before_p10,k90_before_median,k90_before_p90,k90_after_mean,k90_after_p10,k90_after_median,k90_after_p90,head90_before_mean,head90_before_p10,head90_before_median,head90_before_p90,head90_after_mean,head90_after_p10,head90_after_median,head90_after_p90,head90_shift_mean,head90_shift_p10,head90_shift_median,head90_shift_p90,k95_before_mean,k95_before_p10,k95_before_median,k95_before_p90,k95_after_mean,k95_after_p10,k95_after_median,k95_after_p90,head95_before_mean,head95_before_p10,head95_before_median,head95_before_p90,head95_after_mean,head95_after_p10,head95_after_median,head95_after_p90,head95_shift_mean,head95_shift_p10,head95_shift_median,head95_shift_p90,k98_before_mean,k98_before_p10,k98_before_median,k98_before_p90,k98_after_mean,k98_after_p10,k98_after_median,k98_after_p90,head98_before_mean,head98_before_p10,head98_before_median,head98_before_p90,head98_after_mean,head98_after_p10,head98_after_median,head98_after_p90,head98_shift_mean,head98_shift_p10,head98_shift_median,head98_shift_p90,head90_decrease_fraction,head90_drop_over_5pp_fraction,head90_shift_article_mean,k90_increase_fraction,head95_decrease_fraction,head95_drop_over_5pp_fraction,head95_shift_article_mean,k95_increase_fraction,head98_decrease_fraction,head98_drop_over_5pp_fraction,head98_shift_article_mean,k98_increase_fraction
W-soft,4.0,all,35795,500,0.49797457745495183,0.0,0.0,1.0,0.79089396719708,0.4011554479598999,0.9181032180786133,0.995234739780426,0.4991504585054607,0.003203957062214613,0.4985857903957367,0.9968653559684754,0.6462029227443736,0.043637892603874205,0.7985495924949646,0.9966631054878234,1.715099874284118,1.0,1.0,3.0,0.23059086464590026,0.0,0.0,1.0,0.7707376927088201,0.1492926299571991,0.9819138646125793,0.9999426007270813,0.8280143904458633,0.07013055086135864,0.47205477952957153,2.131935405731202,1.2383829586355253,0.04630392119288445,1.159520149230957,2.666844367980957,0.9419509262413203,-0.333178186416626,0.02387024462223053,3.0428329467773447,6.793406900405085,1.0,1.0,8.0,68.59242911021093,1.0,3.0,73.60000000000218,0.9538090130373292,0.903142762184143,0.9604960083961487,0.9952361702919006,0.8461749295263188,0.5380510449409485,0.9238742589950562,0.9966822266578674,-0.10763408350434978,-0.41125671863555907,-0.00017529726028442383,0.03335392475128177,18.56932532476603,1.0,2.0,21.0,802.6128788937002,1.0,6.0,3232.2000000000044,0.9722070649376561,0.9504618525505066,0.970708966255188,0.9952434778213501,0.8878218688142584,0.6679179906845093,0.9571090340614319,0.9966992735862732,-0.08438519612006726,-0.30400699377059937,7.18832015991211e-05,0.018754398822784426,92.31658052800671,1.0,3.0,149.0,2685.715742422126,1.0,38.0,10592.400000000009,0.9857939738387385,0.9800182580947876,0.982793390750885,0.9952632904052734,0.9280012183847799,0.7816359400749207,0.9808157086372375,0.996775996685028,-0.05779275545395857,-0.20402563810348512,-5.245208740234375e-05,0.008550715446472169,0.5006285794105322,0.42036597290124317,-0.10774492975812346,0.3846905992457047,0.4995949154909904,0.3896354239418913,-0.0843571531164663,0.4338594775806677,0.5004050845090097,0.34384690599245704,-0.057481031632585514,0.4605391814499232
W-soft,4.0,top1_red,17970,500,0.0,0.0,0.0,0.0,0.7923943430628952,0.4032771706581116,0.9167360365390778,0.9952056109905243,0.10520662326002818,0.0022327060345560313,0.022602724842727184,0.3517836689949036,0.43098195860252814,0.021394534222781657,0.38520127534866333,0.8883046507835388,2.4244296048970506,1.0,1.0,5.0,0.45932109070673344,0.0,0.0,1.0,0.5461715600702084,0.10887289047241211,0.5580316483974457,0.9673526883125305,0.8232351383771674,0.06999547332525254,0.47964659333229065,2.108953356742859,1.932782578425203,0.9340738475322723,1.8123904466629028,3.093685817718506,2.057659639635693,0.5668413043022156,2.029288172721863,3.4566380739212037,6.842292710072343,1.0,1.0,8.0,133.18141346688927,2.0,8.0,316.0,0.9537912663945106,0.9032162427902222,0.9606241583824158,0.9952076077461243,0.7228684046232641,0.36612108051776887,0.8040592074394226,0.9184649825096131,-0.23092286175797896,-0.5736749351024628,-0.16026946902275085,-0.0236558437347412,18.476015581524763,1.0,2.0,20.0,1590.6069560378407,4.0,228.5,5593.4000000000015,0.9721599225607858,0.9504732310771942,0.9705728590488434,0.9952148556709289,0.7938838460658348,0.5388765573501587,0.8490347266197205,0.9457129657268524,-0.1782760764883171,-0.42846429347991943,-0.13157495856285095,-0.014608973264694207,90.35548135781859,1.0,3.0,144.0,5314.892821368948,32.0,3644.5,13608.0,0.985759022810357,0.9800183713436127,0.982758104801178,0.9952487885951996,0.8652204106583088,0.7150180041790009,0.8866919875144958,0.9736436903476715,-0.12053861215204813,-0.269316041469574,-0.1042042076587677,-0.007469326257705688,0.9564830272676683,0.8363939899833055,-0.23143484074238274,0.7651085141903172,0.9633277685030607,0.7761268781302171,-0.17825006777533478,0.8621591541457986,0.972064552031163,0.6849193099610462,-0.11977827215003319,0.9136894824707846
W-soft,4.0,top1_green,17825,500,1.0,1.0,1.0,1.0,0.7893813863101965,0.3996829628944397,0.9197705388069153,0.9952515840530396,0.8962988859590608,0.6504589557647705,0.9780095815658569,0.9977662086486816,0.8631746324570784,0.5400481462478638,0.9726038575172424,0.997676694393158,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.997130590521771,0.9902535080909729,0.9995883107185364,0.9999591112136841,0.8328325200208684,0.07035039067268371,0.4630884528160095,2.158464765548706,0.5383346462865484,0.035196588933467866,0.20793655514717102,1.5154584884643556,-0.18283367851025753,-0.4377472400665283,-0.1182200163602829,-0.029186708852648735,6.744123422159888,1.0,1.0,9.0,3.478036465638149,1.0,1.0,4.0,0.9538269040427402,0.9030404329299927,0.9603753685951233,0.9952537775039673,0.9704845089096508,0.9270519018173218,0.9831055998802185,0.9976787686347961,0.016657604866910616,0.0017812371253967286,0.0094069242477417,0.043757414817810064,18.663394109396915,1.0,2.0,21.0,8.20875175315568,1.0,1.0,9.0,0.9722545908009019,0.9504546761512757,0.9708474278450012,0.9952585220336914,0.9825240437813929,0.9625706672668457,0.9862022995948792,0.997681999206543,0.010269452980490921,0.0018380999565124512,0.007827997207641602,0.02276425361633301,94.29363253856943,1.0,3.0,154.0,35.15124824684432,1.0,2.0,40.0,0.9858292091812358,0.980018162727356,0.9828311800956726,0.9952726244926453,0.9912927255289418,0.9847278714179992,0.9909247756004333,0.9976927757263183,0.0054635163477058995,0.0017751097679138184,0.0053291916847229,0.00950167179107666,0.041065918653576436,0.0009537166900420757,0.01688678923890442,0.0011781206171107995,0.03208976157082749,0.0,0.0103837741548252,0.0020757363253856944,0.02490883590462833,0.0,0.005495566713617826,0.003702664796633941
W-soft,4.5,all,35795,500,0.49797457745495183,0.0,0.0,1.0,0.79089396719708,0.4011554479598999,0.9181032180786133,0.995234739780426,0.4991504585054607,0.003203957062214613,0.4985857903957367,0.9968653559684754,0.6169831977260201,0.027081182226538658,0.7438125610351562,0.9967010617256165,1.940075429529264,1.0,1.0,4.0,0.25196256460399497,0.0,0.0,1.0,0.8038471826346846,0.2244081199169159,0.9889518022537231,0.9999653100967407,0.8280143904458633,0.07013055086135864,0.47205477952957153,2.131935405731202,1.3730727674410603,0.045763686299324036,1.2655017375946045,2.9436420917510993,1.217370894214388,-0.33614479899406435,0.024172425270080566,3.7940548896789554,6.793406900405085,1.0,1.0,8.0,336.87325045397404,1.0,3.0,979.6000000000022,0.9538090130373292,0.903142762184143,0.9604960083961487,0.9952361702919006,0.8179125329484519,0.44003024101257326,0.9202836751937866,0.9967189908027649,-0.13589648006514873,-0.5177616834640503,-0.0001811385154724121,0.033669137954711936,18.56932532476603,1.0,2.0,21.0,1356.7105182288028,1.0,6.0,5819.800000000007,0.9722070649376561,0.9504618525505066,0.970708966255188,0.9952434778213501,0.8620153942026895,0.5772440791130066,0.9565091729164124,0.9967355132102966,-0.11019167069583519,-0.3980347037315369,7.236003875732422e-05,0.01890603303909302,92.31658052800671,1.0,3.0,149.0,3262.928816873865,1.0,39.0,12763.600000000002,0.9857939738387385,0.9800182580947876,0.982793390750885,0.9952632904052734,0.9069299489255557,0.7058694362640381,0.9808136224746704,0.9968122839927673,-0.07886402490652213,-0.28176053762435915,-5.334615707397461e-05,0.008620584011077882,0.5006285794105322,0.425590166224333,-0.13585256875889803,0.40511244587232853,0.4995949154909904,0.395893281184523,-0.10999304194210112,0.4346137728733063,0.5004050845090097,0.3518089118591982,-0.07835925512283964,0.4582762955720073
W-soft,4.5,top1_red,17970,500,0.0,0.0,0.0,0.0,0.7923943430628952,0.4032771706581116,0.9167360365390778,0.9952056109905243,0.10520662326002818,0.0022327060345560313,0.022602724842727184,0.3517836689949036,0.3719706046619186,0.013177917059510947,0.28419214487075806,0.829535961151123,2.872565386755704,1.0,2.0,6.0,0.5018920422927101,0.0,1.0,1.0,0.6110110289201609,0.16765955686569214,0.675502210855484,0.9799408078193664,0.8232351383771674,0.06999547332525254,0.47964659333229065,2.108953356742859,2.2074392525766315,1.0747429728507996,2.1730663776397705,3.366197752952576,2.6079362217783637,0.6116473495960235,2.734730839729309,4.237437152862549,6.842292710072343,1.0,1.0,8.0,667.6648859209794,2.0,23.0,2609.1000000000004,0.9537912663945106,0.9032162427902222,0.9606241583824158,0.9952076077461243,0.6664327548877955,0.26408720612525943,0.7487548291683197,0.9057359993457794,-0.2873585114594493,-0.678514301776886,-0.22083494067192078,-0.02485464811325073,18.476015581524763,1.0,2.0,20.0,2694.6259321090706,5.0,571.0,8843.0,0.9721599225607858,0.9504732310771942,0.9705728590488434,0.9952148556709289,0.7423952428015591,0.42563610672950747,0.797979474067688,0.9433610737323761,-0.22976467968127962,-0.5440207242965698,-0.1856900155544281,-0.015012323856353753,90.35548135781859,1.0,3.0,144.0,6466.071897607123,37.0,4944.0,15842.1,0.985759022810357,0.9800183713436127,0.982758104801178,0.9952487885951996,0.8232041818818983,0.6197100222110749,0.845475047826767,0.9733613669872284,-0.16255484091519115,-0.3657766044139862,-0.14554846286773682,-0.007639664411544795,0.9564830272676683,0.8467445742904841,-0.28753508760079083,0.8058987200890373,0.9633277685030607,0.7885920979410128,-0.22936053405964557,0.8638842515303283,0.972064552031163,0.7007790762381747,-0.16135556422180394,0.9096271563717306
W-soft,4.5,top1_green,17825,500,1.0,1.0,1.0,1.0,0.7893813863101965,0.3996829628944397,0.9197705388069153,0.9952515840530396,0.8962988859590608,0.6504589557647705,0.9780095815658569,0.9977662086486816,0.8639888806074733,0.5410559058189393,0.9738373756408691,0.9976971507072449,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.998251989493029,0.9940657496452332,0.9997503161430359,0.9999752044677734,0.8328325200208684,0.07035039067268371,0.4630884528160095,2.158464765548706,0.5319190093548772,0.03486449271440506,0.20194759964942932,1.5022740125656129,-0.1845061849623105,-0.4419150471687317,-0.11910812556743622,-0.029404664784669875,6.744123422159888,1.0,1.0,9.0,3.390743338008415,1.0,1.0,4.0,0.9538269040427402,0.9030404329299927,0.9603753685951233,0.9952537775039673,0.9706245448278344,0.9272306799888611,0.9833536744117737,0.9976978421211242,0.016797640785094232,0.0017943263053894043,0.009478211402893066,0.044113540649414064,18.663394109396915,1.0,2.0,21.0,7.91164095371669,1.0,1.0,8.0,0.9722545908009019,0.9504546761512757,0.9708474278450012,0.9952585220336914,0.9826086127540674,0.9626679182052612,0.9863307476043701,0.9977023720741272,0.010354021953165447,0.0018519520759582519,0.007899165153503418,0.02294350862503052,94.29363253856943,1.0,3.0,154.0,33.72931276297335,1.0,2.0,38.0,0.9858292091812358,0.980018162727356,0.9828311800956726,0.9952726244926453,0.9913367951401153,0.9847752809524536,0.9909877181053162,0.9977136611938476,0.005507585958879425,0.0017902851104736328,0.005375266075134277,0.009573137760162354,0.041065918653576436,0.0010098176718092568,0.01702886055600615,0.0010659186535764377,0.03208976157082749,0.0,0.010469363218888762,0.0018513323983169706,0.02490883590462833,0.0,0.0055399623765719636,0.003253856942496494
W-soft,5.0,all,35795,500,0.49797457745495183,0.0,0.0,1.0,0.79089396719708,0.4011554479598999,0.9181032180786133,0.995234739780426,0.4991504585054607,0.003203957062214613,0.4985857903957367,0.9968653559684754,0.586696360804187,0.016694096103310584,0.6814046502113342,0.9967268466949463,2.2376588909065513,1.0,1.0,5.0,0.2744238022070122,0.0,0.0,1.0,0.8370760457035774,0.32296918630599974,0.993269681930542,0.9999789595603943,0.8280143904458633,0.07013055086135864,0.47205477952957153,2.131935405731202,1.5256632700402164,0.04545805007219315,1.3081119060516357,3.3744315624237062,1.5277901756550374,-0.3379628837108612,0.02435697615146637,4.714855194091798,6.793406900405085,1.0,1.0,8.0,727.8184662662383,1.0,3.0,2866.600000000002,0.9538090130373292,0.903142762184143,0.9604960083961487,0.9952361702919006,0.7879350925974089,0.3328412234783173,0.9190585613250732,0.9967424988746643,-0.16587392047790694,-0.6258761644363403,-0.00018346309661865234,0.0338629961013794,18.56932532476603,1.0,2.0,21.0,1863.995585975695,1.0,7.0,8148.600000000002,0.9722070649376561,0.9504618525505066,0.970708966255188,0.9952434778213501,0.8337765701091194,0.4746420383453369,0.9562907218933105,0.9967609763145446,-0.1384304948518489,-0.5020033478736877,7.271766662597656e-05,0.018999469280242928,92.31658052800671,1.0,3.0,149.0,3720.2656516273223,1.0,39.0,14490.800000000007,0.9857939738387385,0.9800182580947876,0.982793390750885,0.9952632904052734,0.8825825094968551,0.6102474212646485,0.9808032512664795,0.9968291640281677,-0.10321146433938563,-0.37789971828460694,-5.3882598876953125e-05,0.008663308620452882,0.5006285794105322,0.42779717837686826,-0.16560126575270978,0.40684453135912835,0.4995949154909904,0.39798854588629695,-0.1379926667861665,0.432490571308842,0.5004050845090097,0.3552730828327979,-0.10245772962497356,0.4568794524374913
W-soft,5.0,top1_red,17970,500,0.0,0.0,0.0,0.0,0.7923943430628952,0.4032771706581116,0.9167360365390778,0.9952056109905243,0.10520662326002818,0.0022327060345560313,0.022602724842727184,0.3517836689949036,0.3111480116878415,0.008055995684117079,0.19759393483400345,0.7480877816677094,3.4653311074012243,1.0,2.0,8.0,0.5466332776850306,0.0,1.0,1.0,0.6765211754809686,0.24930803775787355,0.7743743360042572,0.9877369344234467,0.8232351383771674,0.06999547332525254,0.47964659333229065,2.108953356742859,2.5156122192325827,1.1305065035820008,2.5719268321990967,3.7737104892730713,3.22727971126128,0.6272570848464966,3.5709487199783325,5.173948097229005,6.842292710072343,1.0,1.0,8.0,1446.4612131329995,2.0,53.0,5490.200000000001,0.9537912663945106,0.9032162427902222,0.9606241583824158,0.9952076077461243,0.6066353564131456,0.1796842873096466,0.6752289533615112,0.8991449296474456,-0.3471559100570318,-0.7638803899288178,-0.29937541484832764,-0.025345814228057827,18.476015581524763,1.0,2.0,20.0,3705.313856427379,5.0,1088.5,11484.0,0.9721599225607858,0.9504732310771942,0.9705728590488434,0.9952148556709289,0.6860944967934604,0.315441831946373,0.7306505441665649,0.9421863079071044,-0.286065425813762,-0.6563335478305816,-0.25421813130378723,-0.015222609043121327,90.35548135781859,1.0,3.0,144.0,7378.066277128548,39.0,6052.0,17506.800000000003,0.985759022810357,0.9800183713436127,0.982758104801178,0.9952487885951996,0.7746792164970652,0.5100941359996796,0.796131432056427,0.9732316315174103,-0.21107980630831646,-0.4764629006385803,-0.19382119178771973,-0.007747232913970946,0.9564830272676683,0.851085141903172,-0.3468478456627179,0.8095715080690039,0.9633277685030607,0.7927657206455203,-0.2851481574803131,0.8602671118530885,0.972064552031163,0.7076794657762938,-0.2093357508963866,0.9073455759599333
W-soft,5.0,top1_green,17825,500,1.0,1.0,1.0,1.0,0.7893813863101965,0.3996829628944397,0.9197705388069153,0.9952515840530396,0.8962988859590608,0.6504589557647705,0.9780095815658569,0.9977662086486816,0.8644861971924466,0.5413684725761414,0.9746096730232239,0.9977120161056519,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9989369723739998,0.9963924527168274,0.9998486042022705,0.9999850392341614,0.8328325200208684,0.07035039067268371,0.4630884528160095,2.158464765548706,0.5276614401952333,0.03464417904615402,0.1970587521791458,1.4919164180755615,-0.18552409951153606,-0.44457077383995053,-0.11964553594589233,-0.0295502409338951,6.744123422159888,1.0,1.0,9.0,3.3298176718092565,1.0,1.0,4.0,0.9538269040427402,0.9030404329299927,0.9603753685951233,0.9952537775039673,0.9707096372948121,0.9273479819297791,0.9835022687911987,0.9977132081985474,0.0168827332520719,0.001802217960357666,0.009524226188659668,0.0443385124206543,18.663394109396915,1.0,2.0,21.0,7.698849929873773,1.0,1.0,8.0,0.9722545908009019,0.9504546761512757,0.9708474278450012,0.9952585220336914,0.9826599842736297,0.9627297878265381,0.9864087104797363,0.9977165937423706,0.010405393472727686,0.0018602490425109863,0.007939636707305908,0.023061561584472656,94.29363253856943,1.0,3.0,154.0,32.710126227208974,1.0,2.0,36.0,0.9858292091812358,0.980018162727356,0.9828311800956726,0.9952726244926453,0.9913635571942591,0.9848032832145691,0.9910229444503784,0.9977272391319275,0.005534348013023173,0.0017984271049499513,0.005401492118835449,0.009617292881011963,0.041065918653576436,0.0010659186535764377,0.01711519136572565,0.0008415147265077139,0.03208976157082749,0.0,0.010521354518151881,0.0012342215988779804,0.02490883590462833,0.0,0.00556692254691592,0.0027489481065918653
W-soft,5.5,all,35795,500,0.49797457745495183,0.0,0.0,1.0,0.79089396719708,0.4011554479598999,0.9181032180786133,0.995234739780426,0.4991504585054607,0.003203957062214613,0.4985857903957367,0.9968653559684754,0.5564135148292181,0.010207307524979115,0.6055748462677002,0.996742331981659,2.6420449783489315,1.0,1.0,6.0,0.2972761558876938,0.0,0.0,1.0,0.8695530075995653,0.4402469635009766,0.9959070086479187,0.9999873042106628,0.8280143904458633,0.07013055086135864,0.47205477952957153,2.131935405731202,1.6869485200885523,0.04523555040359497,1.3119748830795288,4.002064514160157,1.8595220065213132,-0.3390893578529358,0.02446921169757843,5.837897682189942,6.793406900405085,1.0,1.0,8.0,1111.1304092750383,1.0,3.0,4763.0,0.9538090130373292,0.903142762184143,0.9604960083961487,0.9952361702919006,0.75761655660515,0.23771830201148988,0.9185795187950134,0.9967572093009949,-0.19619245648067712,-0.7244992256164551,-0.00018423795700073242,0.03399686813354494,18.56932532476603,1.0,2.0,21.0,2281.916999580947,1.0,7.0,10015.0,0.9722070649376561,0.9504618525505066,0.970708966255188,0.9952434778213501,0.8046181354268435,0.3691927373409271,0.9562629461288452,0.9967754244804382,-0.16758892951372667,-0.6126654028892518,7.283687591552734e-05,0.01905535459518433,92.31658052800671,1.0,3.0,149.0,4064.6444475485405,1.0,38.0,15772.600000000002,0.9857939738387385,0.9800182580947876,0.982793390750885,0.9952632904052734,0.8563638857742614,0.5037530779838562,0.9808075428009033,0.9968374729156494,-0.12943008812650453,-0.4863976716995239,-5.412101745605469e-05,0.008688604831695557,0.5006285794105322,0.4284955999441263,-0.19563639910762357,0.40318480234669646,0.4995949154909904,0.39882665176700655,-0.16686138164836245,0.4296130744517391,0.5004050845090097,0.3563905573404107,-0.12838489635500136,0.4555384830283559
W-soft,5.5,top1_red,17970,500,0.0,0.0,0.0,0.0,0.7923943430628952,0.4032771706581116,0.9167360365390778,0.9952056109905243,0.10520662326002818,0.0022327060345560313,0.022602724842727184,0.3517836689949036,0.2505261951779367,0.0049063393380492926,0.13216988742351532,0.6440232515335084,4.270840289371174,1.0,2.0,10.0,0.5921535893155259,0.0,1.0,1.0,0.7407991514930425,0.35381630063056946,0.849818617105484,0.9925261616706849,0.8232351383771674,0.06999547332525254,0.47964659333229065,2.108953356742859,2.8396594444624603,1.13459370136261,2.891998529434204,4.384929609298706,3.8886803282693787,0.6327502369880676,4.382038116455078,6.294012212753296,6.842292710072343,1.0,1.0,8.0,2210.0308291597107,3.0,99.0,7978.200000000001,0.9537912663945106,0.9032162427902222,0.9606241583824158,0.9952076077461243,0.5461916752773222,0.11761678233742714,0.5830288529396057,0.8963364601135254,-0.40759959121379313,-0.825930905342102,-0.3971351385116577,-0.02556258440017699,18.476015581524763,1.0,2.0,20.0,4537.935447968837,5.0,1610.0,13510.100000000004,0.9721599225607858,0.9504732310771942,0.9705728590488434,0.9952148556709289,0.627981973866091,0.22007257342338563,0.6474300622940063,0.941853255033493,-0.3441779487004994,-0.7521815359592438,-0.3411918878555298,-0.01536953449249266,90.35548135781859,1.0,3.0,144.0,8064.778909293266,39.0,6930.5,18716.600000000002,0.985759022810357,0.9800183713436127,0.982758104801178,0.9952487885951996,0.7224374165112732,0.39459929764270785,0.7454875707626343,0.9731639623641968,-0.2633216064226382,-0.5927019953727722,-0.24408984184265137,-0.007803642749786375,0.9564830272676683,0.8524763494713411,-0.40670896451709304,0.802615470228158,0.9633277685030607,0.7944351697273233,-0.3426604078092552,0.8547579298831386,0.972064552031163,0.7099053978853644,-0.2609652824582425,0.9048970506399555
W-soft,5.5,top1_green,17825,500,1.0,1.0,1.0,1.0,0.7893813863101965,0.3996829628944397,0.9197705388069153,0.9952515840530396,0.8962988859590608,0.6504589557647705,0.9780095815658569,0.9977662086486816,0.864789118427172,0.5417785167694092,0.9750294089317322,0.9977191090583801,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9993542302775015,0.9978087782859802,0.9999081492424011,0.9999909400939941,0.8328325200208684,0.07035039067268371,0.4630884528160095,2.158464765548706,0.5248607046047302,0.034486837685108185,0.19396810233592987,1.4879959106445315,-0.18614279245836338,-0.44616333246231077,-0.1199711486697197,-0.02962927035987376,6.744123422159888,1.0,1.0,9.0,3.290827489481066,1.0,1.0,4.0,0.9538269040427402,0.9030404329299927,0.9603753685951233,0.9952537775039673,0.9707613037277907,0.9274159431457519,0.9835768938064575,0.9977208495140075,0.01693439968505046,0.0018069744110107422,0.009557485580444336,0.04447792768478394,18.663394109396915,1.0,2.0,21.0,7.546647966339411,1.0,1.0,8.0,0.9722545908009019,0.9504546761512757,0.9708474278450012,0.9952585220336914,0.9826911689890718,0.9627654314041137,0.9864652156829834,0.9977240204811096,0.010436578188169888,0.0018651485443115234,0.007964670658111572,0.023127162456512453,94.29363253856943,1.0,3.0,154.0,31.97032258064516,1.0,2.0,35.0,0.9858292091812358,0.980018162727356,0.9828311800956726,0.9952726244926453,0.9913797989667381,0.9848224759101868,0.9910445213317871,0.997733187675476,0.005550589785502301,0.0018032193183898926,0.005419373512268066,0.009644925594329834,0.041065918653576436,0.0010659186535764377,0.017167609745800626,0.0005049088359046284,0.03208976157082749,0.0,0.01055291509280172,0.0010098176718092568,0.02490883590462833,0.0,0.005583283867525635,0.0025245441795231417
W-soft,6.0,all,35795,500,0.49797457745495183,0.0,0.0,1.0,0.79089396719708,0.4011554479598999,0.9181032180786133,0.995234739780426,0.4991504585054607,0.003203957062214613,0.4985857903957367,0.9968653559684754,0.5276900545387057,0.006225319765508175,0.5282570123672485,0.9967526197433472,3.170582483587093,1.0,1.0,8.0,0.319737393490711,0.0,0.0,1.0,0.8998758854186557,0.5645969629287719,0.9975136518478394,0.999992311000824,0.8280143904458633,0.07013055086135864,0.47205477952957153,2.131935405731202,1.8437641609900128,0.045090829581022264,1.305152177810669,4.690165615081788,2.1905713339847726,-0.33977335691452026,0.024538010358810425,7.124688720703126,6.793406900405085,1.0,1.0,8.0,1434.3945523117754,1.0,3.0,6346.600000000002,0.9538090130373292,0.903142762184143,0.9604960083961487,0.9952361702919006,0.7287168317108218,0.16061035096645357,0.9185481071472168,0.9967681884765625,-0.225092181367304,-0.8034038305282593,-0.00018459558486938477,0.03406330347061158,18.56932532476603,1.0,2.0,21.0,2602.0323229501328,1.0,7.0,11422.0,0.9722070649376561,0.9504618525505066,0.970708966255188,0.9952434778213501,0.7764607233989879,0.2669098496437073,0.95625901222229,0.9967814207077026,-0.19574634156125204,-0.7161558389663696,7.295608520507812e-05,0.019092965126037607,92.31658052800671,1.0,3.0,149.0,4312.99231736276,1.0,38.0,16720.00000000001,0.9857939738387385,0.9800182580947876,0.982793390750885,0.9952632904052734,0.8302794317987932,0.39124006032943726,0.9808016419410706,0.9968426465988159,-0.15551454203640688,-0.5984115839004517,-5.435943603515625e-05,0.008704423904418945,0.5006285794105322,0.4288587791591004,-0.22422834624167706,0.39879871490431623,0.4995949154909904,0.39938538902081294,-0.19470745150148946,0.4265679564184942,0.5004050845090097,0.35734041067188155,-0.15416000651245929,0.4545606928341947
W-soft,6.0,top1_red,17970,500,0.0,0.0,0.0,0.0,0.7923943430628952,0.4032771706581116,0.9167360365390778,0.9952056109905243,0.10520662326002818,0.0022327060345560313,0.022602724842727184,0.3517836689949036,0.19312832572776933,0.0029856272041797636,0.08517694100737572,0.5237530767917633,5.323650528658876,1.0,2.0,12.0,0.6368948247078464,0.0,1.0,1.0,0.8009485375631599,0.47444576621055606,0.9031897485256195,0.9954536259174347,0.8232351383771674,0.06999547332525254,0.47964659333229065,2.108953356742859,3.153840171734807,1.1154818773269652,3.1139501333236694,5.205903053283691,4.548480449830175,0.6354149043560028,5.073419570922852,7.637635517120361,6.842292710072343,1.0,1.0,8.0,2853.9766833611575,2.0,159.5,9863.300000000001,0.9537912663945106,0.9032162427902222,0.9606241583824158,0.9952076077461243,0.48859431545271365,0.07492021545767784,0.4774990975856781,0.8955761790275574,-0.46519695102306097,-0.867240309715271,-0.5061436891555786,-0.025711566209793084,18.476015581524763,1.0,2.0,20.0,5175.689204229271,5.0,2063.5,14911.2,0.9721599225607858,0.9504732310771942,0.9705728590488434,0.9952148556709289,0.5718755830692943,0.14643649756908417,0.5487409830093384,0.9417104244232177,-0.40028433953647685,-0.8254020690917969,-0.440755158662796,-0.015438032150268552,90.35548135781859,1.0,3.0,144.0,8560.005898720088,39.90000000000009,7587.5,19507.1,0.985759022810357,0.9800183713436127,0.982758104801178,0.9952487885951996,0.6704692116161652,0.28596331179142,0.6989928185939789,0.9731318473815918,-0.3152898111871434,-0.7010553359985352,-0.28606748580932617,-0.007838356494903562,0.9564830272676683,0.8531441291040623,-0.4636953520970655,0.7939343350027824,0.9633277685030607,0.7955481357818587,-0.3981452931815886,0.8488592097941012,0.972064552031163,0.7117974401780746,-0.31231033155060745,0.9032832498608793
